克孜勒苏柯尔克孜自治州,11
黔西南布依族苗族自治州,11
恩施土家族苗族自治州,10
湘西土家族苗族自治州,10
红河哈尼族彝族自治州,10
黔东南苗族侗族自治州,10
德宏傣族景颇族自治州,10
黔南布依族苗族自治州,10
海西蒙古族藏族自治州,10
琼中黎族苗族自治县,9
阿坝藏族羌族自治州,9
巴音郭楞蒙古自治州,9
西双版纳傣族自治州,9
文山壮族苗族自治州,9
博尔塔拉蒙古自治州,9
保亭黎族苗族自治县,9
延边朝鲜族自治州,8
伊犁哈萨克自治州,8
怒江傈僳族自治州,8
楚雄彝族自治州,7
黄南藏族自治州,7
陵水黎族自治县,7
乐东黎族自治县,7
昌江黎族自治县,7
昌吉回族自治州,7
白沙黎族自治县,7
甘孜藏族自治州,7
玉树藏族自治州,7
果洛藏族自治州,7
海南藏族自治州,7
凉山彝族自治州,7
海北藏族自治州,7
迪庆藏族自治州,7
大理白族自治州,7
临夏回族自治州,7
甘南藏族自治州,7
舟山群岛新区,6
大兴安岭地区,6
乌鲁木齐市,5
克拉玛依市,5
阿克苏地区,5
呼和浩特市,5
图木舒克市,5
鄂尔多斯市,5
呼伦贝尔市,5
阿勒泰地区,5
巴彦淖尔市,5
可克达拉市,5
齐齐哈尔市,5
神农架林区,5
乌兰察布市,5
锡林郭勒盟,5
六盘水市,4
日喀则市,4
舟山新区,4
攀枝花市,4
澳门半岛,4
五指山市,4
双鸭山市,4
秦皇岛市,4
石家庄市,4
可克达拉,4
图木舒克,4
葫芦岛市,4
克孜勒苏,4
巴音郭楞,4
博尔塔拉,4
克拉玛依,4
乌鲁木齐,4
哈尔滨市,4
佳木斯市,4
阿里地区,4
七台河市,4
牡丹江市,4
连云港市,4
马鞍山市,4
西双版纳,4
景德镇市,4
平顶山市,4
三门峡市,4
驻马店市,4
张家界市,4
防城港市,4
那曲地区,4
张家口市,4
吐鲁番市,4
和田地区,4
五家渠市,4
喀什地区,4
鄂尔多斯,4
嘉峪关市,4
石嘴山市,4
呼和浩特,4
乌兰察布,4
阿拉善盟,4
呼伦贝尔,4
齐齐哈尔,4
石河子市,4
铁门关市,4
塔城地区,4
巴彦淖尔,4
阿拉尔市,4
大兴安岭,4
淮北市,3
黄山市,3
铜陵市,3
安庆市,3
蚌埠市,3
滁州市,3
阜阳市,3
宿州市,3
淮南市,3
榆林市,3
芜湖市,3
湖州市,3
镇江市,3
泰州市,3
宿迁市,3
杭州市,3
宁波市,3
温州市,3
嘉兴市,3
绍兴市,3
合肥市,3
金华市,3
衢州市,3
舟山市,3
台州市,3
丽水市,3
亳州市,3
双河市,3
六安市,3
厦门市,3
池州市,3
济宁市,3
济南市,3
青岛市,3
淄博市,3
枣庄市,3
东营市,3
烟台市,3
潍坊市,3
泰安市,3
宣城市,3
威海市,3
日照市,3
莱芜市,3
临沂市,3
德州市,3
聊城市,3
滨州市,3
上饶市,3
抚州市,3
宜春市,3
吉安市,3
福州市,3
盐城市,3
莆田市,3
三明市,3
泉州市,3
漳州市,3
南平市,3
龙岩市,3
宁德市,3
南昌市,3
萍乡市,3
九江市,3
新余市,3
鹰潭市,3
赣州市,3
扬州市,3
常州市,3
淮安市,3
大连市,3
赤峰市,3
通辽市,3
花莲县,3
台东县,3
屏东县,3
嘉义县,3
沈阳市,3
鞍山市,3
包头市,3
抚顺市,3
本溪市,3
丹东市,3
锦州市,3
云林县,3
营口市,3
阜新市,3
乌海市,3
澎湖县,3
昆玉市,3
大同市,3
承德市,3
连江县,3
沧州市,3
金门县,3
廊坊市,3
衡水市,3
太原市,3
阳泉市,3
吕梁市,3
长治市,3
晋城市,3
朔州市,3
晋中市,3
运城市,3
忻州市,3
临汾市,3
辽阳市,3
盘锦市,3
南投县,3
黑河市,3
鹤岗市,3
台中市,3
大庆市,3
伊春市,3
基隆市,3
高雄市,3
台北市,3
绥化市,3
铁岭市,3
上海市,3
南京市,3
无锡市,3
徐州市,3
郑州市,3
苏州市,3
南通市,3
鸡西市,3
台南市,3
新竹市,3
嘉义市,3
朝阳市,3
彰化县,3
长春市,3
吉林市,3
四平市,3
辽源市,3
苗栗县,3
通化市,3
新竹县,3
桃园市,3
白山市,3
松原市,3
白城市,3
宜兰县,3
新北市,3
菏泽市,3
焦作市,3
开封市,3
自贡市,3
德阳市,3
绵阳市,3
广元市,3
遂宁市,3
内江市,3
乐山市,3
南充市,3
眉山市,3
宜宾市,3
广安市,3
达州市,3
雅安市,3
巴中市,3
资阳市,3
银川市,3
泸州市,3
成都市,3
贵阳市,3
重庆市,3
三亚市,3
三沙市,3
儋州市,3
琼海市,3
文昌市,3
万宁市,3
东方市,3
定安县,3
屯昌县,3
澄迈县,3
临高县,3
哈密市,3
中卫市,3
固原市,3
吴忠市,3
海东市,3
西宁市,3
洛阳市,3
武威市,3
白银市,3
金昌市,3
拉萨市,3
昌都市,3
兰州市,3
林芝市,3
山南市,3
商洛市,3
安康市,3
西安市,3
铜川市,3
宝鸡市,3
咸阳市,3
渭南市,3
延安市,3
天水市,3
张掖市,3
遵义市,3
平凉市,3
安顺市,3
毕节市,3
铜仁市,3
陇南市,3
定西市,3
昆明市,3
曲靖市,3
玉溪市,3
保山市,3
昭通市,3
丽江市,3
普洱市,3
临沧市,3
庆阳市,3
酒泉市,3
海口市,3
崇左市,3
来宾市,3
襄阳市,3
荆门市,3
孝感市,3
荆州市,3
黄冈市,3
咸宁市,3
随州市,3
仙桃市,3
潜江市,3
天门市,3
长沙市,3
株洲市,3
湘潭市,3
衡阳市,3
邵阳市,3
岳阳市,3
鄂州市,3
宜昌市,3
河池市,3
十堰市,3
安阳市,3
鹤壁市,3
新乡市,3
汉中市,3
濮阳市,3
许昌市,3
漯河市,3
南阳市,3
商丘市,3
信阳市,3
周口市,3
北屯市,3
济源市,3
武汉市,3
黄石市,3
常德市,3
益阳市,3
郴州市,3
永州市,3
东莞市,3
中山市,3
潮州市,3
揭阳市,3
云浮市,3
南宁市,3
柳州市,3
桂林市,3
梧州市,3
北海市,3
钦州市,3
贵港市,3
玉林市,3
百色市,3
贺州市,3
清远市,3
阳江市,3
河源市,3
汕头市,3
怀化市,3
娄底市,3
广州市,3
保定市,3
深圳市,3
珠海市,3
佛山市,3
汕尾市,3
江门市,3
湛江市,3
茂名市,3
肇庆市,3
惠州市,3
梅州市,3
韶关市,3
绍兴县,3
邢台市,3
驻马店,3
攀枝花,3
五家渠,3
嘉峪关,3
石河子,3
阿勒泰,3
兴安盟,3
景德镇,3
阿克苏,3
三门峡,3
吐鲁番,3
日喀则,3
石嘴山,3
平顶山,3
连云港,3
葫芦岛,3
防城港,3
哈尔滨,3
五指山,3
牡丹江,3
双鸭山,3
七台河,3
铁门关,3
阿拉尔,3
佳木斯,3
黔东南,3
神农架,3
六盘水,3
秦皇岛,3
张家界,3
石家庄,3
张家口,3
马鞍山,3
黔西南,3
香港岛,3
邯郸市,3
氹仔岛,3
路环岛,3
北京市,3
天津市,3
唐山市,3
东营,2
抚州,2
烟台,2
淄博,2
青岛,2
济南,2
上饶,2
潍坊,2
六安,2
枣庄,2
三明,2
宜春,2
福州,2
漳州,2
南平,2
龙岩,2
宁德,2
南昌,2
莆田,2
厦门,2
宣城,2
吉安,2
池州,2
萍乡,2
九江,2
亳州,2
新余,2
鹰潭,2
泉州,2
赣州,2
开封,2
济宁,2
孝感,2
济源,2
武汉,2
黄石,2
十堰,2
宜昌,2
襄阳,2
鄂州,2
荆门,2
荆州,2
信阳,2
黄冈,2
咸宁,2
随州,2
恩施,2
仙桃,2
潜江,2
天门,2
长沙,2
周口,2
商丘,2
泰安,2
郑州,2
威海,2
日照,2
莱芜,2
临沂,2
德州,2
聊城,2
滨州,2
菏泽,2
阜阳,2
南阳,2
洛阳,2
安阳,2
鹤壁,2
新乡,2
焦作,2
濮阳,2
许昌,2
漯河,2
宿州,2
舟山,2
滁州,2
锦州,2
赤峰,2
通辽,2
沈阳,2
大连,2
鞍山,2
抚顺,2
本溪,2
丹东,2
营口,2
通化,2
阜新,2
辽阳,2
盘锦,2
铁岭,2
朝阳,2
长春,2
吉林,2
四平,2
乌海,2
包头,2
吕梁,2
临汾,2
唐山,2
邯郸,2
邢台,2
保定,2
承德,2
沧州,2
廊坊,2
衡水,2
太原,2
大同,2
阳泉,2
长治,2
晋城,2
朔州,2
晋中,2
运城,2
忻州,2
辽源,2
白山,2
黄山,2
湘潭,2
杭州,2
宁波,2
温州,2
嘉兴,2
湖州,2
绍兴,2
金华,2
衢州,2
台州,2
松原,2
丽水,2
合肥,2
芜湖,2
蚌埠,2
淮南,2
淮北,2
铜陵,2
安庆,2
宿迁,2
泰州,2
镇江,2
扬州,2
白城,2
延边,2
鸡西,2
鹤岗,2
大庆,2
伊春,2
黑河,2
绥化,2
上海,2
南京,2
无锡,2
徐州,2
常州,2
苏州,2
南通,2
淮安,2
盐城,2
株洲,2
广州,2
衡阳,2
曲靖,2
渭南,2
延安,2
汉中,2
榆林,2
安康,2
商洛,2
兰州,2
金昌,2
白银,2
天水,2
武威,2
张掖,2
平凉,2
酒泉,2
庆阳,2
定西,2
陇南,2
临夏,2
甘南,2
咸阳,2
宝鸡,2
铜川,2
大理,2
保山,2
昭通,2
丽江,2
普洱,2
临沧,2
楚雄,2
红河,2
文山,2
德宏,2
西安,2
怒江,2
迪庆,2
拉萨,2
昌都,2
林芝,2
山南,2
那曲,2
阿里,2
西宁,2
海东,2
海北,2
云林,2
新竹,2
嘉义,2
新北,2
宜兰,2
桃园,2
苗栗,2
彰化,2
南投,2
屏东,2
台中,2
台东,2
花莲,2
澎湖,2
金门,2
连江,2
九龙,2
新界,2
天津,2
台南,2
基隆,2
黄南,2
哈密,2
海南,2
果洛,2
玉树,2
海西,2
银川,2
吴忠,2
固原,2
中卫,2
昌吉,2
高雄,2
喀什,2
和田,2
伊犁,2
塔城,2
北屯,2
双河,2
昆玉,2
台北,2
玉溪,2
昆明,2
邵阳,2
黔南,2
清远,2
东莞,2
中山,2
潮州,2
揭阳,2
云浮,2
南宁,2
柳州,2
桂林,2
梧州,2
北海,2
钦州,2
贵港,2
玉林,2
百色,2
贺州,2
河池,2
来宾,2
崇左,2
阳江,2
河源,2
汕尾,2
韶关,2
岳阳,2
常德,2
益阳,2
郴州,2
永州,2
怀化,2
娄底,2
湘西,2
深圳,2
梅州,2
珠海,2
汕头,2
佛山,2
江门,2
湛江,2
茂名,2
肇庆,2
惠州,2
海口,2
三亚,2
三沙,2
巴中,2
内江,2
乐山,2
南充,2
眉山,2
宜宾,2
广安,2
达州,2
雅安,2
资阳,2
广元,2
阿坝,2
甘孜,2
凉山,2
贵阳,2
遵义,2
安顺,2
毕节,2
铜仁,2
遂宁,2
绵阳,2
儋州,2
白沙,2
琼海,2
文昌,2
万宁,2
东方,2
定安,2
屯昌,2
澄迈,2
临高,2
昌江,2
德阳,2
乐东,2
陵水,2
保亭,2
琼中,2
重庆,2
成都,2
自贡,2
泸州,2
北京,2
